Date,Open,High,Low,Close,Adj Close,Volume
2017-01-03,26.100000381469727,26.592500686645508,24.844999313354492,25.502500534057617,25.1348876953125,150199600
2017-01-04,25.850000381469727,26.375,25.38249969482422,26.09749984741211,25.7213134765625,119922000
2017-01-05,26.13249969482422,26.454999923706055,25.262500762939453,25.434999465942383,25.068355560302734,98429600
2017-01-06,25.712499618530273,26.0625,25.299999237060547,25.774999618530273,25.403461456298828,82285600
2017-01-09,25.875,27.0,25.875,26.81999969482422,26.43339729309082,91624800
2017-01-10,26.952499389648438,27.297500610351562,26.407499313354492,26.61750030517578,26.23381996154785,88092000
2017-01-11,26.5,26.549999237060547,26.037500381469727,26.290000915527344,25.911033630371094,52566400
2017-01-12,26.0575008392334,26.174999237060547,25.405000686645508,25.860000610351562,25.48723602294922,62561600
2017-01-13,25.899999618530273,26.25,25.764999389648438,25.857500076293945,25.48477554321289,45782000
2017-01-17,25.75,25.799999237060547,25.142499923706055,25.27750015258789,24.91313362121582,58061200
2017-01-18,25.059999465942383,25.8075008392334,24.77750015258789,25.737499237060547,25.36650276184082,65442400
2017-01-19,25.767499923706055,26.614999771118164,25.7450008392334,26.290000915527344,25.911033630371094,64487200
2017-01-20,26.520000457763672,26.700000762939453,25.780000686645508,26.002500534057617,25.62767791748047,49202400
2017-01-23,25.950000762939453,26.475000381469727,25.924999237060547,26.272499084472656,25.893789291381836,36990400
2017-01-24,26.375,26.895000457763672,26.225000381469727,26.832500457763672,26.445720672607422,42805200
2017-01-25,27.262500762939453,27.325000762939453,26.582500457763672,26.947500228881836,26.55906105041504,52276000
2017-01-26,26.975000381469727,27.487499237060547,26.674999237060547,27.412500381469727,27.017358779907227,45880000
2017-01-27,27.482500076293945,27.97249984741211,27.212499618530273,27.9424991607666,27.539718627929688,47199600
2017-01-30,27.729999542236328,27.752500534057617,26.977500915527344,27.5049991607666,27.108518600463867,49600400
2017-01-31,27.237499237060547,27.512500762939453,27.049999237060547,27.295000076293945,26.901546478271484,36275600
2017-02-01,27.645000457763672,28.530000686645508,27.46500015258789,28.487499237060547,28.076860427856445,59000400
2017-02-02,28.325000762939453,28.934999465942383,28.014999389648438,28.84749984741211,28.431671142578125,48324000
2017-02-03,28.862499237060547,28.975000381469727,28.475000381469727,28.594999313354492,28.182809829711914,37274400
2017-02-06,28.5,29.332500457763672,28.5,29.327499389648438,28.904752731323242,50676800
2017-02-07,29.674999237060547,30.229999542236328,29.475000381469727,29.782499313354492,29.353193283081055,74622400
2017-02-08,29.600000381469727,29.827499389648438,29.094999313354492,29.65250015258789,29.22507095336914,44958000
2017-02-09,29.71500015258789,29.764999389648438,28.899999618530273,29.094999313354492,28.675601959228516,84256800
2017-02-10,29.982500076293945,30.174999237060547,28.149999618530273,28.405000686645508,27.99555206298828,165109200
2017-02-13,28.34749984741211,28.4950008392334,27.049999237060547,27.094999313354492,26.70443344116211,118072400
2017-02-14,26.997499465942383,27.537500381469727,26.572500228881836,27.19499969482422,26.80299186706543,85063200
2017-02-15,27.225000381469727,27.450000762939453,26.940000534057617,27.25,26.857196807861328,37302000
2017-02-16,27.34749984741211,27.360000610351562,26.415000915527344,26.8125,26.42601203918457,64717600
2017-02-17,26.674999237060547,26.852500915527344,26.197500228881836,26.8075008392334,26.42108154296875,56374000
2017-02-21,27.0575008392334,27.8075008392334,27.05500030517578,27.767499923706055,27.36724281311035,55195200
2017-02-22,27.854999542236328,27.950000762939453,27.497499465942383,27.690000534057617,27.325302124023438,43377200
2017-02-23,26.375,26.59749984741211,24.920000076293945,25.122499465942383,24.79161262512207,159288800
2017-02-24,24.267499923706055,25.5,23.924999237060547,25.364999771118164,25.030920028686523,102990400
2017-02-27,25.549999237060547,26.2549991607666,25.389999389648438,26.102500915527344,25.758708953857422,71540000
2017-02-28,26.200000762939453,26.299999237060547,25.19499969482422,25.3700008392334,25.035856246948242,62536000
2017-03-01,25.947500228881836,26.092500686645508,25.27750015258789,25.697500228881836,25.359037399291992,50480400
2017-03-02,25.5674991607666,25.709999084472656,24.72249984741211,24.75,24.424020767211914,75433200
2017-03-03,24.642499923706055,24.6924991607666,24.05500030517578,24.607500076293945,24.28339385986328,86469200
2017-03-06,24.239999771118164,24.524999618530273,23.792499542236328,24.417499542236328,24.095901489257812,88356800
2017-03-07,24.417499542236328,24.88249969482422,24.287500381469727,24.684999465942383,24.359874725341797,60340000
2017-03-08,25.174999237060547,25.325000762939453,24.61750030517578,24.639999389648438,24.315465927124023,63871200
2017-03-09,24.477500915527344,24.862499237060547,24.350000381469727,24.635000228881836,24.31053352355957,47806000
2017-03-10,24.90250015258789,25.022499084472656,24.594999313354492,24.780000686645508,24.453630447387695,49974000
2017-03-13,24.885000228881836,25.5625,24.877500534057617,25.462499618530273,25.12714195251465,77413600
2017-03-14,25.592500686645508,25.6875,25.11750030517578,25.44499969482422,25.109865188598633,52201600
2017-03-15,25.5625,25.747499465942383,25.079999923706055,25.637500762939453,25.299837112426758,61503600
2017-03-16,25.7450008392334,25.957500457763672,25.602500915527344,25.952499389648438,25.610689163208008,52310000
2017-03-17,26.1299991607666,26.530000686645508,25.952499389648438,26.517499923706055,26.168241500854492,111968800
2017-03-20,26.69499969482422,27.40250015258789,26.532499313354492,27.362499237060547,27.002111434936523,74856800
2017-03-21,27.1875,27.489999771118164,26.397499084472656,26.477500915527344,26.12877082824707,91348400
2017-03-22,26.364999771118164,27.065000534057617,26.325000762939453,27.017499923706055,26.661659240722656,61676400
2017-03-23,26.9375,27.139999389648438,26.674999237060547,26.772499084472656,26.419879913330078,53394000
2017-03-24,27.24250030517578,27.322500228881836,26.604999542236328,26.86750030517578,26.51363182067871,43950000
2017-03-27,26.395000457763672,27.102500915527344,25.895000457763672,27.0625,26.706066131591797,50664400
2017-03-28,27.075000762939453,27.22249984741211,26.8174991607666,26.922500610351562,26.567907333374023,43244400
2017-03-29,26.997499465942383,27.122499465942383,26.8125,26.834999084472656,26.481555938720703,34999200
2017-03-30,26.907499313354492,27.5,26.850000381469727,27.350000381469727,26.98978042602539,52553200
2017-03-31,27.252500534057617,27.47249984741211,27.100000381469727,27.232500076293945,26.873825073242188,44080800
2017-04-03,27.237499237060547,27.412500381469727,26.854999542236328,27.094999313354492,26.738134384155273,44523200
2017-04-04,25.850000381469727,26.104999542236328,25.084999084472656,25.19499969482422,24.863161087036133,127128000
2017-04-05,25.0049991607666,25.592500686645508,24.875,25.00749969482422,24.678133010864258,74704800
2017-04-06,25.059999465942383,25.3125,24.602500915527344,25.190000534057617,24.85822868347168,63512000
2017-04-07,25.2549991607666,25.4325008392334,24.93000030517578,25.082500457763672,24.75214195251465,42906800
2017-04-10,25.09000015258789,25.157499313354492,24.399999618530273,24.4424991607666,24.12057113647461,75633200
2017-04-11,24.137500762939453,24.725000381469727,24.087499618530273,24.530000686645508,24.20692253112793,61814800
2017-04-12,24.530000686645508,24.674999237060547,24.274999618530273,24.327499389648438,24.0070858001709,41409200
2017-04-13,24.082500457763672,24.302499771118164,23.872499465942383,23.872499465942383,23.55808448791504,50689200
2017-04-17,24.002500534057617,24.809999465942383,23.950000762939453,24.8075008392334,24.48076820373535,49729200
2017-04-18,24.662500381469727,24.885000228881836,24.399999618530273,24.822500228881836,24.495569229125977,37011600
2017-04-19,25.0,25.2450008392334,24.852500915527344,24.920000076293945,24.591777801513672,38082800
2017-04-20,25.0674991607666,25.362499237060547,24.852500915527344,25.315000534057617,24.981584548950195,40401600
2017-04-21,25.209999084472656,25.447500228881836,25.09000015258789,25.420000076293945,25.085203170776367,34189600
2017-04-24,25.739999771118164,25.8700008392334,25.52750015258789,25.737499237060547,25.398515701293945,37182000
2017-04-25,25.885000228881836,26.332500457763672,25.667499542236328,26.184999465942383,25.840118408203125,38844000
2017-04-26,26.322500228881836,26.34749984741211,25.985000610351562,26.0049991607666,25.66249656677246,32700400
2017-04-27,26.079999923706055,26.4950008392334,25.897499084472656,26.40999984741211,26.062158584594727,31970000
2017-04-28,26.34000015258789,26.40999984741211,26.017499923706055,26.075000762939453,25.7315731048584,34824800
2017-05-01,26.184999465942383,26.712499618530273,26.112499237060547,26.65999984741211,26.308862686157227,30773200
2017-05-02,26.387500762939453,26.399999618530273,25.639999389648438,25.8700008392334,25.529266357421875,62997200
2017-05-03,25.799999237060547,26.15999984741211,25.649999618530273,26.0625,25.719234466552734,33690400
2017-05-04,26.125,26.237499237060547,25.88249969482422,25.962499618530273,25.62055206298828,20978800
2017-05-05,25.844999313354492,26.037500381469727,25.6875,25.96500015258789,25.62302017211914,22842800
2017-05-08,26.084999084472656,26.100000381469727,25.577499389648438,25.6924991607666,25.35410499572754,36524000
2017-05-09,25.75,26.232500076293945,25.665000915527344,25.735000610351562,25.396047592163086,84767200
2017-05-10,28.572500228881836,30.454999923706055,28.5049991607666,30.322500228881836,29.923131942749023,212909600
